product_id,1st_peer_id,1st_similarity,2nd_peer_id,2nd_similarity,3rd_peer_id,3rd_similarity,4th_peer_id,4th_similarity,5th_peer_id,5th_similarity
498,448,0.5435431463476356,486,0.5435431463476356,811,0.5420520050532177,708,0.5122245068879588,449,0.5045619592270949
499,338,0.8088648503667191,409,0.8088648503667191,831,0.8012870707504399,744,0.7992151083691392,838,0.7990793064734046
500,309,0.8807796079540995,132,0.8805785277245181,465,0.8761297226537126,838,0.7866512589594149,163,0.7804759600758315
501,715,0.5022633437169138,48,0.5008580095493903,199,0.474226394507615,438,0.4711722445902874,831,0.46859198823487574
502,294,0.8571346922629766,163,0.8530399851930077,439,0.8530399851930077,720,0.8530399851930077,794,0.8530399851930077
503,76,0.9996851576191744,744,0.8706475758383031,402,0.8647031476059044,335,0.8632646243472214,66,0.8628815782118779
504,617,0.6919207330189263,787,0.6815456865650145,71,0.673468646216911,74,0.6723078445399007,338,0.6671906269623196
505,575,0.829228283326308,516,0.8291986622009564,27,0.8278223731641831,752,0.8278223731641831,620,0.8225323917216425
506,614,0.9997627326264531,6,0.9994608152375744,535,0.9657206563087964,350,0.9629947729187832,357,0.9616368913978032
507,108,0.7516769966588114,255,0.7488068575227358,549,0.7396007454683429,695,0.7383501658391074,33,0.7383038217540073
508,437,0.8502887680331366,153,0.849791321561093,575,0.849706538733652,516,0.8493851865333353,406,0.8470710768246779
509,612,0.9107192268021557,611,0.910473016933733,61,0.8959301260195675,170,0.8830327623566885,68,0.8756085031293622
510,190,0.47457671768461857,672,0.45013797742242173,45,0.44315965934907225,249,0.44315965934907225,571,0.44315965934907225
511,668,0.39724264232667633,386,0.3895962142282344,781,0.3895962142282344,597,0.3773849385388363,105,0.3749154447096543
512,512,0.9999999999999998,744,0.8791071654130016,74,0.8750746310739492,71,0.8724571921199077,335,0.870938484905487
513,76,0.5730652806933686,503,0.5719542068231298,386,0.5324118268673913,781,0.5324118268673913,690,0.5312236811131464
514,847,0.8395115239331301,357,0.834496445468449,360,0.8341391150914262,403,0.8325105552995973,620,0.8317377013851734
515,813,0.9999999999999998,612,0.8048737505459787,611,0.8045596222714757,841,0.8039217612512645,364,0.7972091378223954
516,575,0.9999523063644757,66,0.9744597859108114,402,0.9737090788330612,337,0.9705012111246073,335,0.9680639710091841
517,517,1.0,163,0.6379611244012888,439,0.6379611244012888,720,0.6379611244012888,794,0.6379611244012888
518,728,0.7071067811865475,264,0.5773502691896258,663,0.5773502691896258,314,0.48507125007266594,378,0.48507125007266594
519,626,0.9060672370810728,33,0.9010905275424397,549,0.9008851397740463,391,0.8960474947622187,848,0.8960474947622187
520,340,0.6395055663394725,408,0.6395055663394725,640,0.6393356813792265,9,0.6379281340797058,834,0.6339969331225175
521,523,0.25285275734345747,416,0.23756554836659946,786,0.2364331218717302,192,0.2341653399625722,783,0.23353162575874686
522,364,0.9564379234044593,141,0.955569792538813,611,0.952750976259325,612,0.9526674268767586,170,0.9446203969177842
523,103,0.44812712456509174,261,0.44453108736698493,45,0.44400479720312497,249,0.44400479720312497,571,0.44400479720312497
524,64,0.655313252782145,164,0.6546783264998794,201,0.6546783264998794,215,0.6468176710209768,170,0.6451351219754389
525,587,0.6954424509923213,339,0.6837413025010457,479,0.6694590396175137,579,0.6694590396175137,819,0.6694590396175137
526,640,0.514858164369239,839,0.5029744571522543,9,0.5013527320306782,81,0.4972035032558659,93,0.49525359494881643
527,590,0.39919992681094557,60,0.39697378292276114,224,0.3840976838786303,276,0.3840976838786303,346,0.38397172743674907
528,338,0.6226115124401946,409,0.6226115124401946,342,0.6193965837325247,163,0.6170858318079183,439,0.6170858318079183
529,410,0.7990896895571517,837,0.7806787998372215,398,0.7782168336422888,390,0.7761121017780068,94,0.7755034912239417
530,5,0.7444124685539958,410,0.7302981074289195,558,0.7288888085374587,743,0.7224063913966496,615,0.7209981612218832
531,374,0.8417792565860177,743,0.8310224934163062,695,0.8300463756036959,626,0.828479493857343,33,0.8276762949418177
532,261,0.724291374349608,50,0.7233135206438448,103,0.7195410994228484,170,0.7131183286134646,412,0.7074947164577803
533,28,0.2439346884545225,658,0.21320071635561047,657,0.1934294858246657,103,0.187247668354234,82,0.18511005987178075
534,394,0.9100140313401874,141,0.9080544633243351,205,0.9067942814380919,50,0.8967136907993536,670,0.8965647868723365
535,614,0.965775080440904,506,0.9657206563087964,6,0.9654985788279467,437,0.9598196136856116,620,0.959785753893877
536,437,0.9472326107820014,153,0.9454702732323069,337,0.9306563867467905,575,0.9244361708570303,516,0.9237783378559391
537,141,0.9671749309759178,364,0.9382438648642559,144,0.9369891898743992,122,0.930559977081999,611,0.929859239911267
538,144,0.6192242604629196,554,0.6155766168760236,537,0.6134568028364206,394,0.6120924739688489,141,0.6083474446245212
539,338,0.6846423321485472,409,0.6846423321485472,75,0.6836850132593796,185,0.6836850132593796,708,0.683215110543604
540,611,0.9034502975956049,612,0.9032398404950325,61,0.898073727645546,348,0.8955860141742193,68,0.8940681232314924
541,786,0.29488391230979427,683,0.26726124191242434,44,0.11470786693528087,238,0.11180339887498948,666,0.10783277320343841
542,13,0.7628689341173603,662,0.7628689341173603,744,0.6163524597428797,257,0.6127597015191064,762,0.6127597015191064
543,134,0.9998984908509608,842,0.9867972249428277,613,0.9859928776470204,21,0.9591187744310866,143,0.9582307930243166
544,63,0.9993254542002148,344,0.7661338339699552,465,0.7624281411940751,309,0.7599680672607192,132,0.7589345686706975
545,26,0.7272602265333199,549,0.7210332011002581,33,0.7204466772129451,591,0.7187674624706248,350,0.7180849837563987
546,337,0.9406856960431634,838,0.9200914609451339,153,0.918237098209871,744,0.917850933761523,71,0.9147316712994534
547,355,0.44539623250764626,609,0.4384991932140717,583,0.43718884086138887,67,0.4321406305728376,70,0.43158421667955577
548,583,0.5602224219752978,369,0.5237796466163845,355,0.5191523344145773,113,0.4949015419574726,254,0.42167597869214796
549,33,0.9999083269477674,357,0.9682818165389525,360,0.968254930052769,403,0.9657269510812538,620,0.9653844932952688
550,90,0.4939063820312235,846,0.4700892965968155,754,0.4480551807849722,12,0.4429761091023609,528,0.4373106256346467
551,551,1.0,647,1.0,751,1.0,374,0.9091388019556348,695,0.9085267739919163
552,744,0.8993997022180655,71,0.8989561962557027,838,0.8930342051928627,831,0.887112405239506,335,0.8841797201538544
553,108,0.7216323261905891,549,0.6820898829991936,33,0.681968119741177,353,0.6754846373535895,695,0.6664752185527922
554,141,0.9220790769692107,364,0.9183043818671554,205,0.9128054301494558,611,0.912543344076924,612,0.9124458654467679
555,266,0.39391929857916763,428,0.37499999999999994,766,0.3682852547855478,151,0.36711154910717614,835,0.3637437652818606
556,543,0.6032769376701911,134,0.602768137502992,261,0.5931746746770293,346,0.5762316575954888,847,0.5758390074052349
557,407,0.6091361929178282,352,0.608194604588465,847,0.601302135673142,365,0.5992312483723551,437,0.5948881162395749
558,410,0.9162783672749625,199,0.9091311650385707,615,0.9085008490232135,337,0.9069791276712181,351,0.9028001990830419
559,708,0.7423077147197463,448,0.730218206388274,486,0.730218206388274,811,0.7296584150900733,566,0.7246913148920439
560,99,0.9999051464035282,437,0.9598333661635818,360,0.9588501567424206,357,0.9586348639998181,391,0.9574661438902696
561,711,1.0,368,0.6811584879092968,85,0.6795164484134013,67,0.6792052052209169,358,0.6782128935751538
562,405,0.8799553232322566,615,0.877572729039934,5,0.8663450032413277,161,0.8467041879886249,61,0.8416419237307265
563,390,0.6567943766748977,410,0.6515646438913785,398,0.6463645464864176,374,0.6418260490509548,847,0.6415452124225209
564,160,0.3835524240649237,380,0.36068355407754826,225,0.3592796620140937,624,0.33559243713916187,361,0.3264372775372344
565,837,0.8239710237998694,362,0.8200920576705572,52,0.8195875571386855,367,0.8194062613957257,85,0.8148118469540515
566,708,0.9155419850710683,449,0.8835081921527181,448,0.8827748861848116,486,0.8827748861848116,811,0.8813534832933704
567,483,0.8567621381606356,144,0.622043321552804,708,0.6218426997478543,670,0.6189104288395011,61,0.6158367019133216
568,568,1.0000000000000002,337,0.8413904384401019,744,0.8384720372922134,838,0.8384437414201558,71,0.8356532304767013
569,569,0.9999999999999999,99,0.5732168628681604,560,0.5730561584385885,536,0.5464467487015275,402,0.544533500669049
570,429,1.0,570,1.0,649,1.0,623,0.9196524910861471,5,0.9145818818560337
571,249,0.9999999999999998,571,0.9999999999999998,672,0.9711346445775417,170,0.8503777420413683,619,0.8360803947318693
572,744,0.7519826233220916,71,0.744441713549125,335,0.7376635966708853,248,0.729797914943306,66,0.7282927737299555
573,283,1.0,315,1.0,332,1.0,573,1.0,598,1.0
574,744,0.9238314410476394,335,0.9193450232679355,669,0.9147610727934299,831,0.911866919702483,299,0.911776387357311
575,516,0.9999523063644757,66,0.9739955461032558,402,0.9732489730981403,337,0.9705794918285648,335,0.9672883291684939
576,225,0.48614977407180776,162,0.38072588413814534,401,0.37945270858163327,59,0.3608416816340862,160,0.36011930928507496
577,607,0.49653305782374224,630,0.49140473740766993,300,0.491112923926846,825,0.4878139466552834,516,0.4865556519905752
578,437,0.845966634911524,838,0.8399534508001141,623,0.8393446501812575,153,0.8384564213630014,5,0.8364365994122659
579,579,0.9999999999999999,819,0.9999999999999999,837,0.9261099199820951,339,0.9192390453006014,367,0.9188278888934168
580,627,0.5867208712434836,831,0.5839412468865967,189,0.583282448853261,822,0.583282448853261,335,0.5729554601976744
581,163,0.6502497574285767,439,0.6502497574285767,720,0.6502497574285767,794,0.6502497574285767,294,0.6464529800576816
582,251,0.5204236327787481,629,0.517513736608994,106,0.5147556846927364,397,0.505230670680021,211,0.4980614187236815
583,369,0.9509135210999627,355,0.9482652058640801,400,0.8313565391269978,390,0.8134340034523021,847,0.8038981760269661
584,787,0.658349424350354,708,0.6491393850649547,74,0.6487167105468234,233,0.6456087355735991,335,0.643225425485709
585,61,0.7078026421297452,615,0.7001424519412642,607,0.699754288828755,157,0.6983426123305627,333,0.697677423995459
586,516,0.8458846313873197,575,0.8454342650194862,335,0.8443282435983236,744,0.8383470840845144,402,0.8313837352037198
587,525,0.6954424509923213,64,0.6851022167768184,365,0.684476459144428,339,0.6842534081740201,59,0.6824959856252981
588,350,0.73420631754768,9,0.722555218584536,695,0.7198773148737936,374,0.7191522504638398,233,0.7188325191387678
589,696,1.0,153,0.9081910915321051,374,0.905894487400584,623,0.896123300847967,9,0.8949792324128014
590,60,0.9957329177707875,607,0.9046030232062198,345,0.9035720375256174,437,0.9004862639220536,323,0.8907373402886174
591,16,0.966775138029818,549,0.8399364958161022,33,0.8392312517423722,350,0.8240301229470607,516,0.8233094538464153
592,708,0.7253134560426442,144,0.7028193570731784,449,0.6982601338219488,448,0.6973767355980222,486,0.6973767355980222
593,611,0.8375989383074461,612,0.8375750943747642,104,0.8368309470439413,374,0.8362866772687143,68,0.8338504052521072
594,549,0.9021597595008275,33,0.9019998094570436,374,0.8987760994350239,769,0.8933854105259286,835,0.8931231048128478
595,595,1.0,831,0.8683093786837938,68,0.8678179561698871,69,0.8678179561698871,404,0.8678179561698871
596,239,0.7351944852795472,164,0.7187258663017579,201,0.7187258663017579,170,0.7180659449670975,522,0.7118676809603595
597,437,0.9115086377386462,99,0.9083675774250372,560,0.9078876993006884,40,0.9072601427618115,391,0.9069662745644715
598,283,1.0,315,1.0,332,1.0,573,1.0,598,1.0
599,229,0.8474962069559456,352,0.8440076160937224,407,0.8429925579534322,626,0.841472711332323,776,0.8383476742256618
600,811,0.5232918627184353,448,0.522029938892994,486,0.522029938892994,353,0.5103838980275975,255,0.5071779751232833
601,338,0.6968918848281195,409,0.6968918848281195,18,0.6848086197899967,330,0.6835189472274326,693,0.6835189472274326
602,374,0.9441154983557617,620,0.9315826347625923,403,0.9315449811741632,281,0.9290774320000561,357,0.9285011279596633
603,760,1.0,803,1.0,418,0.9961848146360339,516,0.8519594321711963,575,0.8516320428901303
604,831,0.8411878752214409,153,0.8283624926004673,612,0.8282391840547739,611,0.8281072251833944,546,0.8274856954090312
605,737,0.4075642838079724,124,0.3745840264942651,480,0.35508910456541065,534,0.3461795982097869,463,0.3448652473575026
606,252,0.5441442116883108,357,0.5370757709461959,360,0.5370259831059921,847,0.5366955397274675,177,0.5319004604989295
607,437,0.9458226724838376,575,0.942065250154731,516,0.9418239171503358,620,0.9405229034219338,403,0.9405047449712488
608,708,0.8082630085016468,448,0.7803092742441432,486,0.7803092742441432,811,0.7788350494968111,566,0.7768734488378989
609,837,0.928565760203683,339,0.9262414877894861,59,0.9259752011394603,610,0.9241042249953614,362,0.9220780105226157
610,358,0.9505854073747515,64,0.9490304096889606,837,0.9465349914804939,362,0.9443067522392485,52,0.9440990383781932
611,612,0.9999901907812914,364,0.966593988368696,68,0.9590406684357844,69,0.9590406684357844,404,0.9590406684357844
612,611,0.9999901907812914,364,0.9664384833961533,68,0.9590280954452328,69,0.9590280954452328,404,0.9590280954452328
613,842,0.999791436812585,134,0.9861159763267685,543,0.9859928776470204,21,0.9747488872402345,143,0.9742920148237244
614,506,0.9997627326264531,6,0.999406426991111,535,0.965775080440904,350,0.9633781800153327,357,0.9615567289837019
615,831,0.9529461287780246,838,0.9471925724157546,769,0.9462862324116134,5,0.9452985009443888,374,0.9435835505710114
616,743,0.9342113328872178,374,0.932415278050287,410,0.9283330329027666,623,0.9261482635785262,839,0.9254631741686535
617,618,0.8754025894661424,71,0.8598498779392035,744,0.8534994727928943,838,0.8524482988387754,552,0.8403156202748385
618,617,0.8754025894661424,744,0.787308381316825,840,0.7840748476173262,838,0.7830598488814011,71,0.7819144580911471
619,392,0.9999916616524182,394,0.9613455131143135,412,0.953757924175789,50,0.9436233492715638,364,0.9369713430135522
620,403,0.9998302128188674,357,0.9854075754225723,360,0.9852938092654537,252,0.9821170670815909,391,0.976309848015506
621,536,0.8830329918306811,437,0.8746449151738274,153,0.8698509564978893,5,0.8670088441302585,56,0.8630645404263281
622,465,0.7310320923404289,309,0.7263233214716246,132,0.7259873561447048,344,0.7165689916942803,64,0.7141162253481993
623,357,0.9728946457009889,360,0.9728102409450874,252,0.9692266115833361,366,0.9659239556396363,391,0.9649257749471738
624,837,0.8988753618985983,58,0.8956282529010632,367,0.8919226341622949,52,0.8918708769777,362,0.8917410979209522
625,831,0.8147647594300027,153,0.8067866449885369,838,0.8042970659227617,410,0.8032309835404058,61,0.8029406144779432
626,374,0.9578767367394986,623,0.9574061330878475,33,0.9573301451926746,549,0.9571869770256907,406,0.9547259438091655
627,744,0.9556946699272381,335,0.955391229469503,516,0.947016089486241,575,0.9466058676656491,366,0.9457514610621328
628,364,0.9121310171187151,611,0.9098903858646789,612,0.9098856416717389,170,0.9091808608437685,141,0.9049661414762132
629,390,0.9198165333025587,398,0.9046043147764484,410,0.877947279544214,833,0.8724571696623118,374,0.8710731539953146
630,516,0.8545294812923089,575,0.8541865802409796,607,0.8528025354627825,437,0.8478007698034807,74,0.8457678281269145
631,217,0.7071067811865475,282,0.40824829046386296,422,0.40824829046386296,331,0.3802345503146867,652,0.3802345503146867
632,692,0.9999999999999998,33,0.9200342996644785,549,0.9199663355943134,516,0.9163182687087842,575,0.9157770232741345
633,164,0.7550186978580603,201,0.7550186978580603,45,0.7279975572504073,249,0.7279975572504073,571,0.7279975572504073
634,153,0.8928979146645452,437,0.8827078646005855,536,0.8767420623045703,173,0.8756891244543796,551,0.8756891244543796
635,635,1.0,621,0.6152496062493222,350,0.6145498602112888,211,0.6126615032997533,322,0.6126615032997533
636,26,0.9709576808490817,350,0.8973655982291089,516,0.8926272076689441,575,0.8919723049115091,335,0.8910052703467586
637,535,0.9004719166232606,350,0.8826048394584267,695,0.8824699235439436,549,0.8767305694649609,33,0.8765368926293203
638,681,0.58342377526806,709,0.58342377526806,323,0.5811444313299519,554,0.5702820522901855,737,0.5548707650411495
639,74,0.8391644445109449,516,0.8174477177507892,575,0.816646713520142,406,0.8159692238307538,300,0.8078101478552882
640,374,0.9284043666587259,743,0.9231904608803496,410,0.9215657844978944,398,0.9204747840451514,62,0.9199036624009218
641,335,0.4699083679396281,66,0.4644952938672053,402,0.46361957781762236,744,0.4620346844632952,516,0.4598818110716089
642,354,0.6256639699776939,257,0.6254186965751484,762,0.6254186965751484,58,0.6246009275174893,48,0.6217604828906386
643,366,0.9146369674909353,831,0.9120377895718584,406,0.9007499205031364,233,0.8996025060975679,357,0.8949496764990462
644,644,1.0,222,0.999018768340178,807,0.9937959842138885,11,0.8997671947031023,706,0.8994591363130893
645,354,0.4956988716764728,48,0.488452626767666,367,0.4876083100965226,362,0.48754363649136306,52,0.4871060412182079
646,764,0.5078333750770081,91,0.4964041823952184,634,0.49387966996303306,699,0.49229690353913624,386,0.4897031253386883
647,551,1.0,647,1.0,751,1.0,374,0.9091388019556348,695,0.9085267739919163
648,801,1.0000000000000002,67,0.6625457643651276,124,0.6622444708114118,361,0.6607433996532889,356,0.6604501462158383
649,429,1.0,570,1.0,649,1.0,623,0.9196524910861471,5,0.9145818818560337
650,838,0.8423251702470806,71,0.8293266094391599,744,0.8284305645989257,337,0.8227669880122619,66,0.8162423966465655
651,374,0.8527039003641518,410,0.842418231460567,697,0.842126040758637,398,0.8401348961777644,695,0.837701866401321
652,652,1.0000000000000002,190,0.7065877130688716,503,0.6381648811162861,76,0.6363639049793277,714,0.6277505340359207
653,104,0.7809323814784697,611,0.7530667125775693,612,0.7528843104944376,374,0.7509219932890119,769,0.7502608341091199
654,205,0.5167103459346832,71,0.5006747916930111,124,0.500267048451184,356,0.49945497237966013,361,0.49911874272281403
655,689,0.9999999999999999,74,0.5948688477723114,406,0.5937489958781037,787,0.5891539451547484,549,0.5889243916767161
656,105,0.5064281047469474,417,0.5064281047469474,549,0.504590864805153,33,0.5041709056520812,398,0.49815475892973243
657,516,0.7223343164838522,575,0.72231666572234,607,0.715077945649709,66,0.70940052941828,402,0.7082396264822677
658,728,0.5,344,0.46084759628320104,225,0.4341425812564183,648,0.43052838591144593,801,0.43052838591144593
659,99,0.5352435265082292,560,0.535199362378083,607,0.5340422984162305,437,0.5326681136684891,516,0.5315486888474009
660,838,0.8780867552751387,71,0.8703273561873062,831,0.8670584422831338,744,0.8588361753794583,337,0.8568708296148051
661,839,0.7972156877530141,62,0.7907852984686055,9,0.782742602161936,743,0.7814214853383753,834,0.7805608994621379
662,662,1.0,542,0.7628689341173603,354,0.698924010146186,52,0.6932607796061346,367,0.6931357999140636
663,728,0.8164965809277259,518,0.5773502691896258,230,0.5052467333920879,210,0.4923659639173309,544,0.47944394795438894
664,283,1.0,315,1.0,332,1.0,573,1.0,598,1.0
665,744,0.525585466086174,831,0.524148983078638,335,0.5218878254542055,248,0.5206815958778421,627,0.5120704068103629
666,820,0.468582718592591,190,0.4260037351401044,603,0.42320105610796105,760,0.42320105610796105,803,0.42320105610796105
667,96,0.8622932884716235,687,0.8622932884716235,575,0.8620681622887907,516,0.8613169899320899,153,0.8536689632867045
668,536,0.7702965299130978,153,0.7682699512601452,405,0.7604173838007203,56,0.7573813733707845,437,0.7555957777040715
669,299,0.9994402522364585,620,0.9516100645127568,403,0.9516062955369545,366,0.951126035739265,744,0.9496094567886199
670,611,0.9381341141085796,612,0.9380879566353078,68,0.9352495995718855,69,0.9352495995718855,404,0.9352495995718855
671,671,1.0000000000000002,364,0.6451696709677328,574,0.6385085344851008,841,0.6311963835693479,628,0.6303286161873416
672,45,0.9711346445775417,249,0.9711346445775417,571,0.9711346445775417,170,0.8234918985115827,619,0.8129215068831678
673,611,0.9016386094157416,612,0.9014841791614067,364,0.8964646301156345,141,0.8945138523752822,620,0.890929396332819
674,688,0.33806170189140655,582,0.22709684225171733,142,0.20458627438114135,550,0.1981374560051479,414,0.19544077624852607
675,142,0.7618483962340148,465,0.7324335809538569,132,0.7314081772660355,309,0.7312384704781896,63,0.7284674672482906
676,607,0.6012352492891377,825,0.5920115902760866,516,0.5785134001670071,575,0.578384259490236,554,0.5776115674952024
677,141,0.8687080779605274,364,0.8605415062133267,537,0.8451304044929676,144,0.8334508593057962,522,0.8297613068674061
678,462,0.35688199316974917,291,0.35582856229426063,275,0.3243847764279931,440,0.3179749376813333,397,0.3171580759299177
679,170,0.8657658547819809,239,0.8605319746309,612,0.8600388843762465,611,0.8599916470924601,61,0.8584140376590303
680,612,0.8759747766220788,611,0.8757640432511059,535,0.8674411458023872,847,0.8654531817069389,239,0.8632328407230717
681,709,1.0000000000000002,323,0.9977748150834037,607,0.9126345394840482,506,0.9116273305439053,6,0.9111653925677583
682,847,0.7253130468231708,607,0.7237318298362952,323,0.7179987561185901,681,0.7164041599067453,709,0.7164041599067453
683,325,0.4214102783735443,806,0.4191031519366579,808,0.4191031519366579,829,0.4191031519366579,256,0.41430721079857596
684,807,0.8808737835908221,222,0.8804613758780784,497,0.8798443969537713,644,0.8798443969537713,706,0.8450853959675296
685,338,0.6929069001587915,409,0.6929069001587915,71,0.6908037696739775,831,0.6857414639913901,708,0.6832078101690084
686,99,0.5779191818061018,560,0.5776335846175195,437,0.5729925366717108,536,0.5715255658157199,847,0.5701326877287507
687,687,1.0,575,0.9656572359380322,516,0.9653798236449914,847,0.9466409598805008,535,0.9372176243265871
688,674,0.33806170189140655,582,0.26870460745022956,550,0.23443939954936904,528,0.1882779266948868,168,0.17693034738587657
689,689,0.9999999999999999,74,0.5948688477723114,406,0.5937489958781037,787,0.5891539451547484,549,0.5889243916767161
690,744,0.9023077015302897,831,0.8894940285897386,189,0.8881862308879717,822,0.8881862308879717,669,0.8874902420146028
691,58,0.7530263310615198,67,0.7406310841232188,354,0.7391624688228843,52,0.7364739298009846,367,0.7363806663056173
692,692,0.9999999999999998,33,0.9200342996644785,549,0.9199663355943134,516,0.9163182687087842,575,0.9157770232741345
693,693,0.9999999999999998,104,0.9295619068140626,451,0.9265931726074693,374,0.9223007148859295,410,0.9211400002320619
694,607,0.7733489419248333,437,0.7264090745697591,575,0.7255389589727714,516,0.7252297717086511,506,0.7245751113144546
695,374,0.9494702372440402,535,0.9456623870711134,549,0.9405164373132756,33,0.9400945982646987,626,0.9337875521692577
696,696,1.0,153,0.9081910915321051,374,0.905894487400584,623,0.896123300847967,9,0.8949792324128014
697,729,0.9694705106570377,336,0.9145766768092171,695,0.9081499272009412,144,0.9033447289665755,374,0.9022708097998119
698,621,0.7334126735786082,437,0.7218717870654449,153,0.714803396275082,536,0.7129401242806555,634,0.7109939377484262
699,623,0.8333494720942839,348,0.8329524709016618,153,0.8295921866611505,769,0.8272064256989363,620,0.8269138071045422
700,771,1.0,534,0.7685185395749214,394,0.7390714385779829,205,0.7373398435385139,141,0.7342742976014747
701,57,0.44725238077347956,566,0.43338684118478543,53,0.4294091175697197,811,0.42864100236321495,448,0.4271799400086039
702,787,0.9122956037254127,406,0.9094738737872762,374,0.9045693680017836,360,0.9024420098667287,357,0.9021933532658272
703,5,0.8902435353600412,61,0.8749609046902473,153,0.8649722543804104,405,0.8631219465574884,94,0.862070268066077
704,368,0.837431980626197,70,0.8353713892318744,837,0.8353283381246087,609,0.8334592734139336,85,0.8321314968726046
705,252,0.7264886977163846,366,0.7261119761715736,391,0.7218078199007172,848,0.7218078199007172,357,0.7212028004485036
706,11,0.9996215731841881,222,0.9012709911385239,497,0.8994591363130893,644,0.8994591363130893,807,0.8779490901126571
707,707,1.0000000000000002,716,1.0000000000000002,719,1.0000000000000002,741,1.0000000000000002,67,0.6963277048859501
708,338,0.9203010728215419,409,0.9203010728215419,448,0.9187165079994346,486,0.9187165079994346,840,0.917594221358614
709,709,1.0000000000000002,323,0.9977748150834037,607,0.9126345394840482,506,0.9116273305439053,6,0.9111653925677583
710,437,0.7042129219514909,170,0.6922423543880168,607,0.6877646709950596,847,0.6826875202275854,590,0.6816767987180876
711,711,1.0,368,0.6811584879092968,85,0.6795164484134013,67,0.6792052052209169,358,0.6782128935751538
712,262,0.9991302187356316,612,0.9542954428920437,611,0.9542795467282926,68,0.935498895367934,69,0.935498895367934
713,364,0.7510180049476788,522,0.7501998321648531,170,0.7455365016051351,611,0.7424910726310451,612,0.7423095392086884
714,503,0.7377637028129719,76,0.7371645633086744,189,0.7212291313137303,822,0.7212291313137303,690,0.718765281258062
715,366,0.8097815482223356,252,0.8035988789775609,357,0.800439611422059,360,0.8003734223362018,831,0.7996361344518917
716,707,1.0000000000000002,716,1.0000000000000002,719,1.0000000000000002,741,1.0000000000000002,67,0.6963277048859501
717,11,0.7384500946380913,706,0.7373444787455992,497,0.6827006813125966,644,0.6827006813125966,222,0.6798662046761342
718,650,0.41952652629561354,71,0.4056663455323714,802,0.40475682399629664,838,0.4018269074299028,402,0.39570259758197984
719,707,1.0000000000000002,716,1.0000000000000002,719,1.0000000000000002,741,1.0000000000000002,67,0.6963277048859501
720,439,1.0,720,1.0,794,1.0,294,0.9967017235718204,831,0.9520865944529672
721,337,0.858732503861799,406,0.8561608760711704,153,0.848176366879583,516,0.8461408961586041,575,0.8455898918905418
722,366,0.6543518399525017,252,0.6479792314418595,847,0.6475722645815271,357,0.6459817271513686,360,0.6458723950135945
723,415,0.24902912254587614,748,0.24902912254587614,788,0.15681251204679503,629,0.13101324021285396,208,0.11973686801784995
724,261,0.5022852089081455,622,0.4859542180010061,532,0.4787811783387237,412,0.4781949104743235,50,0.47188127075287295
725,281,0.6472471733887248,623,0.6465465390212934,391,0.645047511823666,848,0.645047511823666,40,0.6441205144671804
726,395,0.4567689943833967,333,0.44232048189787393,49,0.4402130440326797,837,0.4352148174194044,610,0.43459032991282787
727,63,0.6500635201019053,544,0.6478270310580287,344,0.6247659056837293,838,0.6166516759303975,294,0.6166079293511055
728,663,0.8164965809277259,518,0.7071067811865475,210,0.6030226891555271,544,0.5469451422703945,63,0.5441193531512974
729,697,0.9694705106570377,336,0.9004364764196713,144,0.897242514309915,695,0.8837129842023299,239,0.8816429624078442
730,141,0.9136210017396517,364,0.9122050379428386,611,0.9080703295743483,612,0.907910546240109,394,0.8997743185236434
731,572,0.5093024363617885,809,0.48308269924279434,74,0.4812547796105173,335,0.4648245635913945,744,0.4646284560442791
732,847,0.4329883497744147,634,0.4314877089531007,153,0.42576655276915387,482,0.42552425300377333,96,0.4254931029263952
733,733,1.0,506,0.5347950638348267,6,0.5345026416403365,614,0.5340613777978653,342,0.5098697789066402
734,841,0.5457185116895131,515,0.5361859903133309,813,0.5361859903133309,433,0.5039526306789697,174,0.48066679141989593
735,99,0.777351395042471,560,0.776452669572828,211,0.7750239088122054,322,0.7750239088122054,437,0.7731477612270018
736,776,0.9996194574059679,374,0.943923002215969,410,0.9415906002730706,743,0.9361867232014568,398,0.9305810842267993
737,480,0.9116087424227415,144,0.8789703322513802,141,0.8623480860041473,554,0.861816855320014,534,0.859952227225561
738,823,0.33541019662496846,544,0.32911417651768327,63,0.3269596113106451,790,0.3162277660168379,20,0.3086066999241838
739,739,0.9999999999999999,840,0.8366637865314179,361,0.8282417558537039,356,0.8278615575302737,48,0.8277505503533048
740,845,0.33142499677485887,834,0.29271694439926954,406,0.29076543638877256,832,0.29058780765214204,452,0.2903349557169017
741,707,1.0000000000000002,716,1.0000000000000002,719,1.0000000000000002,741,1.0000000000000002,67,0.6963277048859501
742,535,0.45463457305287286,6,0.45083444156252844,632,0.4464502807870814,692,0.4464502807870814,847,0.44591263810143306
743,374,0.9800713240823102,410,0.9579245052670291,398,0.9519581483578634,411,0.9517571366206558,351,0.948019754733146
744,335,0.9843293114778581,66,0.9783719102338467,402,0.9778026317580267,71,0.972934673019658,838,0.9722066578435148
745,344,0.5595067998952994,544,0.5427162262239187,63,0.5398972696393254,349,0.5051980945169735,465,0.5014756418042411
746,677,0.5243551819211016,449,0.5191612467537589,540,0.5178915284564427,141,0.5150933412694101,494,0.5126548680073142
747,437,0.4933029654538335,337,0.48670527187451096,560,0.48646413449762244,99,0.4855768560359969,721,0.48441156903016136
